Time,Absorbance,Peak,Protein
10.45512283,1242.91742,NA,NA
10.45512283,1208.545134,NA,NA
10.45512283,1174.172849,NA,NA
10.45512283,1139.800563,NA,NA
10.45512283,1105.428277,NA,NA
10.45512283,1071.055991,NA,NA
10.45512283,1036.683706,NA,NA
10.45512283,1002.31142,NA,NA
10.45512283,967.9391342,NA,NA
10.45512283,933.5668484,NA,NA
10.45512283,899.1945627,NA,NA
10.45512283,864.822277,NA,NA
10.45512283,830.4499912,NA,NA
10.45512283,796.0777055,NA,NA
10.45512283,761.7054197,NA,NA
10.45512283,727.333134,NA,NA
10.45512283,692.9608482,NA,NA
10.45512283,658.5885625,NA,NA
10.45512283,624.2162768,NA,NA
10.45512283,589.843991,NA,NA
10.45512283,555.4717053,NA,NA
10.45512283,521.0994195,NA,NA
10.45512283,486.7271338,NA,NA
10.45512283,452.354848,NA,NA
10.45512283,417.9825623,NA,NA
10.45512283,383.6102766,NA,NA
10.45512283,349.2379908,NA,NA
10.45512283,314.8657051,NA,NA
10.45512283,280.4934193,NA,NA
10.45512283,246.1211336,NA,NA
10.45512283,211.7488478,NA,NA
10.45512283,177.3765621,NA,NA
10.45512283,143.0042764,NA,NA
10.45512283,108.6319906,NA,NA
10.51612371,3037.914564,NA,NA
10.49579008,2989.697886,NA,NA
10.49579008,2948.6421,NA,NA
10.51612371,2912.837636,NA,NA
10.51612371,2873.691421,NA,NA
10.49579008,2844.093064,NA,NA
10.51612371,2812.585136,NA,NA
10.51612371,2781.077207,NA,NA
10.51612371,2741.930993,NA,NA
10.51612371,2707.558707,NA,NA
10.51612371,2673.186421,NA,NA
10.51612371,2638.814136,NA,NA
10.51612371,2605.396636,NA,NA
10.51612371,2568.159993,NA,NA
10.51612371,2538.561635,NA,NA
10.51612371,2500.370207,NA,NA
10.47545645,2411.575135,NA,NA
10.47545645,2377.20285,NA,NA
10.47545645,2274.085992,NA,NA
10.47545645,2170.969135,NA,NA
10.47545645,2136.596849,NA,NA
10.47545645,1999.107706,NA,NA
10.47545645,1964.735421,NA,NA
10.47545645,1930.363135,NA,NA
10.47545645,1895.990849,NA,NA
10.55679096,3375.908708,NA,NA
10.57712459,3342.491208,NA,NA
10.59745821,3303.53595,NA,NA
10.59745821,3268.590793,NA,NA
10.59745821,3234.791379,NA,NA
10.57712459,3205.718154,NA,NA
10.59745821,3167.765422,NA,NA
10.61779184,3136.257493,NA,NA
10.59745821,3100.930422,NA,NA
10.59745821,3066.558136,NA,NA
10.74657147,3016.909279,NA,NA
10.7397936,2975.853493,NA,NA
10.7397936,2941.481207,NA,NA
10.7397936,2907.108922,NA,NA
10.7397936,2872.736636,NA,NA
10.7397936,2838.36435,NA,NA
10.7397936,2803.992064,NA,NA
10.7397936,2769.619779,NA,NA
10.7397936,2735.247493,NA,NA
10.73301572,2696.101278,NA,NA
10.77029404,2650.748957,NA,NA
10.76012722,3099.02085,NA,NA
10.76012722,3064.648564,NA,NA
10.8211281,2597.75835,NA,NA
10.8211281,2563.386064,NA,NA
10.8211281,2529.013778,NA,NA
10.8211281,2494.641493,NA,NA
10.8211281,2460.269207,NA,NA
10.8211281,2425.896921,NA,NA
10.8211281,2391.524635,NA,NA
10.8211281,2357.15235,NA,NA
10.8211281,2322.780064,NA,NA
10.8211281,2288.407778,NA,NA
10.8211281,2254.035492,NA,NA
10.8211281,2219.663207,NA,NA
10.8211281,2185.290921,NA,NA
10.8211281,2150.918635,NA,NA
10.8211281,2116.546349,NA,NA
10.8211281,2082.174064,NA,NA
10.8211281,2047.801778,NA,NA
10.8211281,2013.429492,NA,NA
10.8211281,1979.057206,NA,NA
10.8211281,1944.684921,NA,NA
10.81435023,1904.583921,NA,NA
10.84146173,1837.748921,NA,NA
10.84959518,1790.009635,NA,NA
10.86179536,1873.075992,NA,NA
10.90246261,1735.586849,NA,NA
10.90246261,1701.214563,NA,NA
10.90246261,1666.842278,NA,NA
10.90246261,1632.469992,NA,NA
10.90246261,1598.097706,NA,NA
10.90246261,1563.72542,NA,NA
10.90246261,1529.353135,NA,NA
10.90246261,1494.980849,NA,NA
10.90246261,1460.608563,NA,NA
10.90246261,1426.236277,NA,NA
10.90246261,1391.863992,NA,NA
10.90246261,1357.491706,NA,NA
10.90246261,1323.11942,NA,NA
10.90246261,1288.747134,NA,NA
10.90246261,1254.374849,NA,NA
10.90246261,1220.002563,NA,NA
10.90246261,1185.630277,NA,NA
10.90246261,1151.257991,NA,NA
10.90246261,1116.885706,NA,NA
10.90246261,1082.51342,NA,NA
10.90246261,1048.141134,NA,NA
10.90246261,1013.768849,NA,NA
10.90246261,979.3965628,NA,NA
10.91262942,932.1346699,NA,NA
10.94312986,899.1945627,NA,NA
10.93635199,861.9579198,NA,NA
10.99057499,818.9925626,NA,NA
10.98379712,776.0272055,NA,NA
10.98379712,741.6549197,NA,NA
10.98379712,707.282634,NA,NA
10.98379712,672.9103482,NA,NA
10.98379712,638.5380625,NA,NA
10.98379712,604.1657767,NA,NA
10.98379712,569.793491,NA,NA
10.98379712,535.4212053,NA,NA
10.98379712,501.0489195,NA,NA
10.98379712,466.6766338,NA,NA
10.98379712,432.304348,NA,NA
10.98379712,397.9320623,NA,NA
10.98379712,363.5597765,NA,NA
10.98379712,329.1874908,NA,NA
10.98379712,294.8152051,NA,NA
10.97701924,256.6237765,NA,NA
11.03463118,211.7488478,NA,NA
11.15663294,183.1052764,NA,NA
11.1261325,143.0042764,NA,NA
11.13629931,103.3329299,NA,NA
11.1261325,73.30491916,NA,NA
11.14646613,46.33222271,NA,NA
11.31784955,224.8430519,NA,NA
11.32946877,274.1918336,NA,NA
11.32946877,164.486955,NA,NA
11.40266982,123.0683506,NA,NA
11.37594563,91.03665387,NA,NA
11.59671071,95.12859265,NA,NA
11.78842776,51.34484772,NA,NA
12.04114569,15.06299054,NA,NA
12.28514921,13.15341911,NA,NA
12.53321945,15.82681912,NA,NA
12.77315624,14.58559769,NA,NA
13.01715976,14.58559769,NA,NA
13.26116328,15.06299054,NA,NA
13.5051668,15.06299054,NA,NA
13.73290341,37.30949771,NA,NA
13.99317383,15.06299054,NA,NA
14.23717735,24.37215127,NA,NA
14.46084724,18.11830483,NA,NA
14.62351625,57.78965129,NA,NA
14.62351625,207.4523121,NA,NA
14.62351625,167.828705,NA,NA
14.64384988,134.4112049,NA,NA
14.64384988,100.0389192,NA,NA
14.84718614,16.01777626,NA,NA
15.09118966,14.58559769,NA,NA
15.33519318,31.77174056,NA,NA
15.37586043,157.3260621,NA,NA
15.37586043,122.9537763,NA,NA
15.37586043,88.5814906,NA,NA
15.38602724,49.91266914,NA,NA
15.61986395,16.01777626,NA,NA
15.86386747,16.97256197,NA,NA
16.10787098,16.01777626,NA,NA
16.3518745,14.58559769,NA,NA
16.59587802,16.49516912,NA,NA
16.83988154,17.92734769,NA,NA
17.08388505,17.44995483,NA,NA
17.32788857,16.49516912,NA,NA
17.57189209,15.06299054,NA,NA
17.81589561,15.5403834,NA,NA
18.01923187,21.98518698,NA,NA
18.1920677,44.90004414,NA,NA
18.14123363,82.85277631,NA,NA
18.4259044,17.92734769,NA,NA
18.66990792,16.97256197,NA,NA
18.91391144,29.38477627,NA,NA
19.15791495,16.97256197,NA,NA
19.40191847,16.97256197,NA,NA
19.64592199,16.97256197,NA,NA
19.88992551,16.97256197,NA,NA
20.13392902,17.44995483,NA,NA
20.37793254,17.44995483,NA,NA
20.62193606,18.8821334,NA,NA
20.86593958,17.44995483,NA,NA
21.1912776,16.97256197,NA,NA
21.43528112,16.97256197,NA,NA
21.67928463,16.97256197,NA,NA
21.92328815,16.97256197,NA,NA
22.16729167,17.44995483,NA,NA
22.41129519,17.92734769,NA,NA
22.63496508,18.69117626,NA,NA
22.98063673,36.06827628,NA,NA
23.22464024,37.02306199,NA,NA
23.46864376,37.02306199,NA,NA
23.71264728,42.75177628,NA,NA
23.9566508,58.50574058,NA,NA
24.20065431,78.5562406,NA,NA
24.44465783,94.3102049,NA,NA
24.68866135,117.0659311,NA,NA
24.93266487,137.2755621,NA,NA
25.17666839,161.145205,NA,NA
25.38000465,198.1431514,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
25.51420658,240.3924193,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
25.61994144,303.9811479,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
25.6714533,368.3337051,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
25.81604797,454.2644195,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
25.76634355,418.937348,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
25.94934619,380.7459194,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
25.94256832,344.4640622,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
26.02390282,302.4534908,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
26.15268246,270.1817336,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
26.39668597,278.5838479,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
26.4170196,311.1420408,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
26.55935498,246.1211336,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
26.60002224,203.1557764,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
26.8033585,184.537455,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
26.98636114,171.6478478,4,Delta-dendrotoxin; <br> D.angusticeps P00982;<br> Long epsilon-dendrotox.R55 D. angusticeps Q7LZS8
27.10022945,136.7026906,NA,NA
27.33203279,126.2955264,NA,NA
27.55570268,139.5670478,NA,NA
27.63703719,179.2861335,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.70481594,223.2062764,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.7997062,354.9667051,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.77937257,312.0013479,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.7725947,272.8551336,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.8759573,504.6293659,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.84037345,408.6734016,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.86070708,455.2192052,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.93187477,738.5041269,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.90137433,704.4182768,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.90137433,670.0459911,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.90137433,635.6737053,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.90137433,601.3014196,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.90137433,566.9291339,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.01320928,1158.418884,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,1125.478777,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,1091.106491,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,1056.734206,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,1022.36192,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,987.9896342,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,953.6173485,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,919.2450627,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,884.872777,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,850.5004912,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,818.9925626,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
27.98270884,780.3237412,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.14944457,1447.43252,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.15757802,1402.748549,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.15554466,1366.084777,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.06404334,1337.441206,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.06404334,1303.06892,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.06404334,1268.696634,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.06404334,1234.324349,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.06404334,1201.384242,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.1860451,1520.760063,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.17384493,1484.096292,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.30804686,1355.486656,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.30804686,1320.255063,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.30804686,1285.882777,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.32838049,1251.510492,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.32838049,1210.454706,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.31821367,1172.74067,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.34871411,1134.071849,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.34193624,1092.061277,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.39615924,1051.960277,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.40971499,1008.040134,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.39954818,970.8034913,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.43682649,920.1998484,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.43004862,879.1440627,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.42327074,839.9978484,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.4910495,818.9925626,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.51138312,784.6202769,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.51138312,750.2479912,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.51138312,715.8757054,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.51138312,681.5034197,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.52154994,634.9576161,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.62321807,527.0906999,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.59949551,591.7535625,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.67405214,480.9984195,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.66727426,437.0782766,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.69438576,402.228598,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.75538664,377.8815623,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.75538664,344.9414551,5,Alpha-dendrotoxin; <br> D. angusticeps P00980
28.7960539,526.8281338,NA,NA
28.92313906,299.1117408,NA,NA
29.07394679,320.5944194,NA,NA
29.14172554,440.1813302,NA,NA
29.12139192,392.203348,NA,NA
29.12139192,363.5597765,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.2095043,589.843991,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.22306005,544.0142767,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.20272642,512.5063481,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.20272642,480.9984195,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.30439456,720.649634,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.28406093,687.232134,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.28406093,639.9702411,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.35522862,767.7921787,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.45544435,811.217879,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.45079667,853.9377198,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.5687317,743.8031876,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.58906533,796.0777055,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.65006621,700.8378304,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.72462284,655.7242054,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.79240159,614.6684196,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.81273522,560.4843303,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
29.9062699,505.2881681,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
30.05673874,483.8627766,6,Muscarinic toxin 2; <br>D.angusticeps P18328; <br>Thrombostatin; <br>D. angusticeps P81946; <br>Alpha-dendrotoxin; <br>D. angusticeps P00980; <br>Thrombostatin D. angusticeps P81946; <br>Muscarinic toxin 2 D. angusticeps P18328
30.21534102,553.0656453,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.15840687,518.2350624,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.30074225,619.2036518,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.36174313,664.3172768,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.42274401,707.282634,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.48374489,753.8284376,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.5813463,817.2739484,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.66674753,869.1188127,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.79552716,917.3354913,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.89041742,995.1505271,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.87008379,953.6173485,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
31.08471652,1079.330801,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
30.97175193,1036.683706,7,Thrombostatin D. angusticeps P81946; <br>Dendrotoxin A (fragm) D. angusticeps Q9PS08; <br>Thrombostatin D. angusticeps P18328; <br>Thrombostatin; <br>D.angusticeps P81946;<br>Alpha-dendrotoxin D. angusticeps P00980
